issuer_name,disclosure_desc,link,date_posted
"SUMMIT AT FERN HILL COMMUNITY DEVELOPMENT DISTRICT (HILLSBOROUGH COUNTY, FLORIDA)",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094751,01/20/2021
"THE BOARD OF DEUCATION OF THE BUENA REGIONAL SCHOOL DISTRICT IN THE COUNTY OF ATLANTIC, NEW JERSEY",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094454,01/20/2021
THE BOARD OF EDUCATION OF THE BOROUGH OF ORADELL,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094491,01/20/2021
"THE BOARD OF EDUCATION OF THE BUENA REGIONAL SCHOOL DISTRICT IN THE COUNTY OF ATLANTIC, NEW JERSEY",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094454,01/20/2021
"THE BOARD OF EDUCATION OF THE TOWNSHIP OF UNION IN THE COUNTY OF HUNTERDON, NEW JERSEY",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094616,01/20/2021
"THE BOARD OF EDUCATION OF THE TOWNSHIP OF ROCKAWAY IN THE COUNTY OF MORRIS, NEW JERSEY",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094611,01/20/2021
"THE BOARD OF EDUCATION OF THE TOWNSHIP OF UNION IN THE COUNTY IF HUNTERDON, NEW JERSEY",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094616,01/20/2021
"THE BOARD OF EDUCATION OF THE VILLAGE OF RIDGEWOOD IN THE COUNTY OF BERGEN, NEW JERSEY",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094606,01/20/2021
"THE BOARD OF EDUCATION OF THE VILLAGE OF RIDGEWOOD, NEW JERSEY",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094606,01/20/2021
THE COUNTY OF PLATTE IN THE STATE OF NEBRASKA,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094736,01/20/2021
"THE COUNTY OF RICHARDSON, NEBRASKA",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094420,01/20/2021
THE COUNTY OF SALINE IN THE STATE OF NEBRASKA,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094540,01/20/2021
"THE DEKALB-CHEROKEE COUNTIES, ALABAMA,",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094176,01/20/2021
"THE FRANKLIN COUNTY CONVENTION FACILITIES AUTHORITY, OHIO",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094405,01/20/2021
"THE INDUSTRIAL DEVELOPMENT AUTHORITY OF THE CITY OF GLENDALE, ARIZONA",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094739,01/20/2021
"THE INDUSTRIAL DEVELOPMENT AUTHORITY OF THE COUNTY OF PIMA, ARIZONA",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094862,01/20/2021
"THE OAKS AT SHADY CREEK COMMUNITY DEVELOPMENT DISTRICT (HILLSBOROUGH COUNTY, FLORIDA)",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094754,01/20/2021
"TIMBER CREEK COMMUNITY DEVELOPMENT DISTRICT (HILLSBOROUGH COUNTY, FLORIDA)",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094755,01/20/2021
"TOUCHSTONE COMMUNITY DEVELOPMENT DISTRICT (HILLSBOROUGH COUNTY, FLORIDA)",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094757,01/20/2021
"TOUCHSTONE COMMUNITY DEVELOPMENT DISTRICT (HILLSBOROUGH COUNTY, FLORIDA)",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094758,01/20/2021
"TOWN OF FUQUAY-VARINA, NORTH CAROLINA",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094308,01/20/2021
"TOWN OF MATTHEWS, NORTH CAROLINA",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094500,01/20/2021
"TOWN OF NEW CANAAN, CONNECTICUT",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094303,01/20/2021
"TOWN OF NEW CANAAN, CONNECTICUT",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094303,01/20/2021
TOWN OF SAN ANSELMO,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11107642,01/20/2021
"TOWN OF WINNSBORO, SOUTH CAROLINA",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094211,01/20/2021
"TOWNSHIP OF WOODBRIDGE COUNTY OF MIDDLESEX, NEW JERSEY",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094633,01/20/2021
"TOWNSHIP OF WOODBRIDGE, NEW JERSEY COUNTY OF MIDDLESEX, NEW JERSEY",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094633,01/20/2021
UCF STADIUM CORPORATION,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094329,01/20/2021
UNION ELEM SCH DIST CALIF,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094208,01/20/2021
"UNION ELEMENTARY SCHOOL DISTRICT (SANTA CLARA COUNTY, CALIFORNIA)",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094208,01/20/2021
"UNION ELEMENTARY SCHOOL DISTRICT NO. 62 OF MARICOPA COUNTY, ARIZONA",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094350,01/20/2021
"UNION ELEMENTARY SCHOOL DISTRICT NUMBER 62 OF MARICOPA COUNTY, ARIZONA",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094350,01/20/2021
"UNION GROVE UNION HIGH SCHOOL DISTRICT KENOSHA AND RACINE COUNTIES, WISCONSIN",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094379,01/20/2021
"UNION GROVE UNION HIGH SCHOOL DISTRICT KENOSHA AND RACINE COUNTIES, WISCONSIN",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094379,01/20/2021
UNIVERSITY OF CENTRAL FLORIDA,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094320,01/20/2021
UNIVERSITY OF CENTRAL FLORIDA CONVOCATION CORPORATION,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094320,01/20/2021
UNIVERSITY OF CONNECTICUT GENERAL OBLIGATION BONDS,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094827,01/20/2021
UNIVERSITY OF NORTH DAKOTA (INFRASTRUCTURE ENERGY IMPROVEMENT PROJECT),Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094558,01/20/2021
UNIVERSITY OF NORTH DAKOTA (INFRASTRUCTURE ENERGY IMPROVEMENT PROJECT),Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094564,01/20/2021
"V-DANA COMMUNITY DEVELOPMENT DISTRICT (LEE COUNTY, FLORIDA)",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094792,01/20/2021
"VAN METER COMMUNITY SCHOOL DISTRICT, IOWA",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094844,01/20/2021
"VENTANA COMMUNITY DEVELOPMENT DISTRICT (HILLSBOROUGH COUNTY, FLORIDA)",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094798,01/20/2021
VENTURA COUNTY PUBLIC FINANCING AUTHORITY,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094387,01/20/2021
"VENTURA COUNTY PUBLIC FINANCING AUTHORITY, CALIFORNIA",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094387,01/20/2021
VIRGINIA COLLEGE BLDG AUTH VA EDL FACS REV,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094660,01/20/2021
VIRGINIA COLLEGE BUILDING AUTHORITY,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094660,01/20/2021
VIRGINIA COLLEGE BUILDING AUTHORITY EDUCATIONAL FACILITIES REVENUE BONDS (21ST CENTURY COLLEGE AND EQUIPMENT PROGRAMS_,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094660,01/20/2021
"VIRGINIA COLLEGE BUILDING AUTHORITY, VIRGINIA",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094660,01/20/2021
VIRGINIA COMMONWEALTH UNIVERSITY,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094651,01/20/2021
VIRGINIA COMWLTH UNIV REV,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094651,01/20/2021
VIRGINIA ST RES AUTH INFRASTRUCTURE REV,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094799,01/20/2021
WASCO CALIF UN SCH DIST,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094882,01/20/2021
"WASCO UNION ELEMENTARY SCHOOL DISTRICT (KERN COUNTY, CALIFORNIA)",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094882,01/20/2021
WASCO UNION SCHOOL DISTRICT,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094882,01/20/2021
"WASCO UNION SCHOOL DISTRICT (KERN COUNTY, CALIFORNIA)",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094882,01/20/2021
"WASCO UNION SCHOOL DISTRICT, CALIFORNIA",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094882,01/20/2021
WAUKEE IOWA,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094634,01/20/2021
WAUKEE IOWA WTR REV,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094634,01/20/2021
"WAYNE COUNTY, TENNESSEE",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094214,01/20/2021
"WESTERN DUBUQUE COUNTY COMMUNITY SCHOOL DISTRICT CLAYTON, DELAWARE, DUBUQUE, JACKSON, AND JONES COUNTIES, IOWA",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094701,01/20/2021
WESTERN SCH DIST MICH,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21085811,01/20/2021
WESTERN SCHOOL DISTRICT COUNTY OF JACKSON STATE OF MICHIGAN,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21085811,01/20/2021
"WESTERN SCHOOL DISTRICT COUNTY OF JACKSON, STATE OF MICHIGAN",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21085811,01/20/2021
"WESTERN SCHOOL DISTRICT, COUNTY OF JACKSON, STATE OF MICHIGAN",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21085811,01/20/2021
"WHEATON-WARRENVILLE COMMUNITY UNIT SCHOOL DISTRICT NO. 200, ILLINOIS",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094533,01/20/2021
WILBARGER CNTY TEX HSG FIN CORP MULTIFAMILY REV,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094822,01/20/2021
WILL CNTY ILL CMNTY HIGH SCH DIST NO 210 LINCOLN-WAY,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21093706,01/20/2021
"WILL COUNTY, ILLINOIS LARAWAY COMMNUITY CONSOLIDATED SCHOOL DISTRICT #70-C",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094495,01/20/2021
"WILL COUNTY, ILLINOIS LARAWAY COMMUNITY CONSOLIDATED SCHOOL DISTRICT #70-C",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094495,01/20/2021
"WILL COUNTY, ILLINOIS, LARAWAY COMMUINITY CONSOLIDATED SCHOOLD DISTRICT NUMBER 70-C",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094495,01/20/2021
"WILLIAMSON COUNTY, IL CARTERVILLE COMMUINITY UNIT SCHOOL DISTRICT #5",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21092045,01/20/2021
"WILLIAMSON COUNTY, IL CARTERVILLE COMMUNITY UNIT SCHOOL DISTRICT #5",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21092045,01/20/2021
"WILLIAMSON COUNTY, ILLINOIS CARTERVILLE COMMUNITY UNIT SCHOOL DISTRICT NUMBER 5",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21092045,01/20/2021
WISEBURN CALIF SCH DIST,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094145,01/20/2021
WISEBURN SCHOOL DISTRICT,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094145,01/20/2021
"WISEBURN SCHOOL DISTRICT (LOS ANGELES COUNTY, CA)",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094145,01/20/2021
"WISEBURN SCHOOL DISTRICT (COUNTY OF LOS ANGELES, CALIFORNIA)",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094145,01/20/2021
WISEBURN UNIFIED SCHOOL DISTRICT,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094145,01/20/2021
"WISEBURN UNIFIED SCHOOL DISTRICT (COUNTY OF LOS ANGELES, CALIFORNIA)",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094145,01/20/2021
"WOODWARD-GRANGER COMMUNITY SCHOOL DISTRICT, IOWA",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094875,01/20/2021
"WYNNMERE EAST COMMUNITY DEVELOPMENT DISTRICT (HILLSBOROUGH COUNTY, FLORIDA)",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094212,01/20/2021
YORK CNTY S C SCH DIST NO 003 ROCK HILL,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094824,01/20/2021
ZEBULON N C,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094703,01/20/2021
ZEBULON N C,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094708,01/20/2021
ZEBULON N C,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21094715,01/20/2021
